SIGLA;UF_CIDADE;DESCRICAO;CRECHE_PARCIAL;CRECHE_INTEGRAL;PRE_PARCIAL;PRE_INTEGRAL;FUND1_PARCIAL;FUND1_INTEGRAL;FUND2_PARCIAL;FUND2_INTEGRAL;MEDIO_PARCIAL;MEDIO_INTEGRAL;EJA_FUND;EJA_MEDIO;TOTAL_REGULAR;POR_CENTO;PRE_PARCIAL_AEE;PRE_INTEGRAL_AEE;FUND1_PARCIAL_AEE;FUND1_INTEGRAL_AEE;FUND2_PARCIAL_AEE;FUND2_INTEGRAL_AEE;MEDIO_PARCIAL_AEE;MEDIO_INTEGRAL_AEE;EJA_FUND_AEE;EJA_MEDIO_AEE;TOTAL_AEE;POR_CENTO_AEE
CE;LAVRAS DA MANGABEIRA;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;LAVRAS DA MANGABEIRA;Estadual Urbana;0;0;0;0;0;0;0;0;970;4810;0;0;;;0;0;0;0;0;0;0;0;40;170;0;0
CE;LAVRAS DA MANGABEIRA;Estadual Rural;0;0;0;0;0;0;0;0;0;4470;0;0;;;0;0;0;0;0;0;0;0;0;60;0;0
CE;LAVRAS DA MANGABEIRA;Municipal Urbana;3570;0;4410;0;1133;110;2500;8660;0;0;2130;0;;;280;0;500;0;810;0;110;370;0;0;60;0
CE;LAVRAS DA MANGABEIRA;Municipal Rural;840;0;1060;0;2940;120;910;0;0;0;1720;0;;;60;0;90;0;270;0;60;0;0;0;10;0
CE;LAVRAS DA MANGABEIRA;Estadual e Municipal;4410;0;5470;0;1427;230;3410;8660;970;9280;3850;0;;;340;0;590;0;1080;0;170;370;40;230;70;0
CE;LIMOEIRO DO NORTE;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;LIMOEIRO DO NORTE;Estadual Urbana;0;0;0;0;0;0;0;0;9320;8270;0;160;;;0;0;0;0;0;0;0;0;980;460;0;0
CE;LIMOEIRO DO NORTE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
CE;LIMOEIRO DO NORTE;Municipal Urbana;3840;1340;5590;0;1512;0;3280;1074;0;0;1050;0;;;490;50;1050;0;2930;0;540;1220;0;0;30;0
CE;LIMOEIRO DO NORTE;Municipal Rural;3400;770;3950;0;1097;0;1730;5710;0;0;660;0;;;260;20;520;0;2300;0;300;710;0;0;0;0
CE;LIMOEIRO DO NORTE;Estadual e Municipal;7240;2110;9540;0;2609;0;5010;1645;9320;8270;1710;160;;;750;70;1570;0;5230;0;840;1930;980;460;30;0
CE;MADALENA;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;MADALENA;Estadual Urbana;0;0;0;0;0;0;0;0;3330;1050;0;220;;;0;0;0;0;0;0;0;0;260;60;0;20
CE;MADALENA;Estadual Rural;0;0;0;0;0;0;0;0;910;0;0;230;;;0;0;0;0;0;0;0;0;70;0;0;0
CE;MADALENA;Municipal Urbana;1830;570;1570;0;2060;2850;430;3550;0;0;4860;0;;;250;40;350;0;680;40;90;170;0;0;0;0
CE;MADALENA;Municipal Rural;990;480;1000;950;1940;3910;410;4740;0;0;8540;0;;;120;40;140;120;300;190;60;180;0;0;100;0
CE;MADALENA;Estadual e Municipal;2820;1050;2570;950;4000;6760;840;8290;4240;1050;134;450;;;370;80;490;120;980;230;150;350;330;60;100;20
CE;MARACANAU;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;MARACANAU;Estadual Urbana;0;0;0;0;0;0;3000;0;5381;3435;0;3120;;;0;0;0;0;0;0;70;0;3190;1940;0;50
CE;MARACANAU;Estadual Rural;180;0;400;0;1010;0;1000;0;1450;0;0;0;;;10;0;10;0;50;0;50;0;40;0;0;0
CE;MARACANAU;Municipal Urbana;1950;5010;3762;3090;9138;4282;6317;4743;0;0;1066;3670;;;190;320;7220;660;1962;7320;6950;3850;0;0;150;10
CE;MARACANAU;Municipal Rural;170;0;210;430;340;1910;0;1560;0;0;0;0;;;10;0;40;170;40;440;0;180;0;0;0;0
CE;MARACANAU;Estadual e Municipal;2300;5010;3823;3520;9273;4473;6717;4899;5526;3435;1066;6790;;;210;320;7270;830;1971;7760;7070;4030;3230;1940;150;60
CE;MARANGUAPE;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;MARANGUAPE;Estadual Urbana;0;0;0;0;0;0;0;0;1480;2219;0;370;;;0;0;0;0;0;0;0;0;60;1470;0;0
CE;MARANGUAPE;Estadual Rural;0;0;0;0;0;0;0;0;6680;2740;0;1500;;;0;0;0;0;0;0;0;0;460;270;0;30
CE;MARANGUAPE;Municipal Urbana;5570;4860;106;4090;3453;1267;9280;3287;0;0;2120;0;;;840;370;1960;1040;5930;1640;1090;3370;0;0;30;0
CE;MARANGUAPE;Municipal Rural;1620;0;2980;0;5800;340;280;1390;0;0;0;0;;;160;0;560;0;800;30;20;50;0;0;0;0
CE;MARANGUAPE;Estadual e Municipal;7190;4860;1358;4090;4033;1301;9560;3426;8160;2493;2120;1870;;;1000;370;2520;1040;6730;1670;1110;3420;520;1740;30;30
CE;MARCO;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;MARCO;Estadual Urbana;0;0;0;0;0;0;0;0;0;7350;0;260;;;0;0;0;0;0;0;0;0;0;310;0;0
CE;MARCO;Estadual Rural;0;0;0;0;0;0;0;0;0;7550;0;0;;;0;0;0;0;0;0;0;0;0;100;0;0
CE;MARCO;Municipal Urbana;4390;700;5480;940;1438;1760;9790;3930;0;0;0;0;;;220;30;560;100;750;550;380;440;0;0;0;0
CE;MARCO;Municipal Rural;1840;0;2920;0;5850;550;1400;840;0;0;280;0;;;100;0;120;0;180;60;80;60;0;0;0;0
CE;MARCO;Estadual e Municipal;6230;700;8400;940;2023;2310;1119;4770;0;149;280;260;;;320;30;680;100;930;610;460;500;0;410;0;0
CE;MARTINOPOLE;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;MARTINOPOLE;Estadual Urbana;0;0;0;0;0;0;0;0;1070;3920;0;0;;;0;0;0;0;0;0;0;0;90;200;0;0
CE;MARTINOPOLE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
CE;MARTINOPOLE;Municipal Urbana;2240;350;2550;0;4280;1940;870;4970;0;0;460;0;;;140;0;290;0;830;80;200;410;0;0;30;0
CE;MARTINOPOLE;Municipal Rural;360;0;860;0;820;670;0;160;0;0;0;0;;;40;0;70;0;70;40;0;0;0;0;0;0
CE;MARTINOPOLE;Estadual e Municipal;2600;350;3410;0;5100;2610;870;5130;1070;3920;460;0;;;180;0;360;0;900;120;200;410;90;200;30;0
CE;MASSAPE;;;;;;;;;;;;;;;;;;;;;;;;;;;
CE;MASSAPE;Estadual Urbana;0;0;0;0;0;0;0;0;310;148;0;840;;;0;0;0;0;0;0;0;0;40;870;0;10
CE;MASSAPE;Estadual Rural;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0
CE;MASSAPE;Municipal Urbana;4510;1620;5700;830;920;162;1510;1498;0;0;8930;0;;;230;150;600;100;100;1830;150;1060;0;0;140;0
CE;MASSAPE;Municipal Rural;1960;870;1780;770;40;5060;0;380;0;0;0;0;;;160;30;200;60;0;360;0;0;0;0;0;0
CE;MASSAPE;Estadual e Municipal;6470;2490;7480;1600;960;2126;1510;1536;310;148;8930;840;;;390;180;800;160;100;2190;150;1060;40;870;140;10
